order_id,customer_id,amount,status,created_at
1113,70,45.11,placed,2026-05-04 00:00:00
1114,221,23.29,shipped,2026-05-04 00:00:00
1115,233,53.18,placed,2026-05-05 00:00:00
1116,14,68.89,refunded,2026-05-05 00:00:00
1117,224,21.63,cancelled,2026-05-05 00:00:00
1118,180,92.66,placed,2026-05-05 00:00:00
1119,106,52.01,refunded,2026-05-05 00:00:00
1120,9,81.41,cancelled,2026-05-05 00:00:00
1121,201,99.79,shipped,2026-05-06 00:00:00
1122,204,6.29,placed,2026-05-06 00:00:00
1123,6,40.96,shipped,2026-05-06 00:00:00
1124,166,20.29,refunded,2026-05-07 00:00:00
1125,102,25.68,refunded,2026-05-07 00:00:00
1126,206,80.61,refunded,2026-05-07 00:00:00
1127,141,29.88,shipped,2026-05-08 00:00:00
1128,215,89.85,cancelled,2026-05-08 00:00:00
1129,119,122.88,refunded,2026-05-08 00:00:00
1130,28,45.0,cancelled,2026-05-08 00:00:00
1131,97,25.24,cancelled,2026-05-08 00:00:00
1132,210,9.09,shipped,2026-05-08 00:00:00
1133,66,53.15,shipped,2026-05-08 00:00:00
1134,10,43.3,cancelled,2026-05-08 00:00:00
1135,83,29.11,shipped,2026-05-08 00:00:00
1136,52,13.8,cancelled,2026-05-09 00:00:00
1137,140,110.31,shipped,2026-05-09 00:00:00
1138,71,57.66,cancelled,2026-05-09 00:00:00
1139,33,19.22,shipped,2026-05-09 00:00:00
1140,221,148.16,shipped,2026-05-09 00:00:00
1141,111,59.94,shipped,2026-05-10 00:00:00
1142,55,5.9,shipped,2026-05-10 00:00:00
1143,29,129.3,shipped,2026-05-10 00:00:00
1144,215,57.0,placed,2026-05-10 00:00:00
1145,80,24.4,placed,2026-05-10 00:00:00
1146,110,117.05,shipped,2026-05-10 00:00:00
1147,116,31.61,shipped,2026-05-11 00:00:00
1148,233,100.41,refunded,2026-05-11 00:00:00
1149,51,72.18,shipped,2026-05-11 00:00:00
1150,237,83.65,refunded,2026-05-11 00:00:00
1151,201,30.06,cancelled,2026-05-11 00:00:00
1152,32,61.93,shipped,2026-05-12 00:00:00
1153,210,52.17,shipped,2026-05-12 00:00:00
1154,169,65.05,shipped,2026-05-12 00:00:00
1155,17,33.49,shipped,2026-05-12 00:00:00
1156,209,111.27,refunded,2026-05-12 00:00:00
1157,226,63.23,cancelled,2026-05-12 00:00:00
1158,1,37.32,cancelled,2026-05-12 00:00:00
1159,36,47.06,placed,2026-05-13 00:00:00
1160,201,38.25,cancelled,2026-05-13 00:00:00
1161,202,20.73,cancelled,2026-05-13 00:00:00
1162,116,94.62,shipped,2026-05-13 00:00:00
1163,186,37.41,cancelled,2026-05-13 00:00:00
1164,166,21.5,shipped,2026-05-13 00:00:00
1165,14,65.75,shipped,2026-05-13 00:00:00
1166,33,45.92,refunded,2026-05-13 00:00:00
1167,214,154.9,shipped,2026-05-14 00:00:00
1168,104,15.4,cancelled,2026-05-14 00:00:00
1169,73,139.85,placed,2026-05-14 00:00:00
1170,124,54.44,shipped,2026-05-15 00:00:00
1171,26,146.64,shipped,2026-05-15 00:00:00
1172,110,216.54,shipped,2026-05-16 00:00:00
1173,121,47.28,shipped,2026-05-16 00:00:00
1174,33,29.85,shipped,2026-05-16 00:00:00
1175,173,56.96,cancelled,2026-05-16 00:00:00
1176,18,34.79,shipped,2026-05-16 00:00:00
1177,97,126.78,shipped,2026-05-17 00:00:00
1178,168,58.67,shipped,2026-05-17 00:00:00
1179,128,49.92,shipped,2026-05-17 00:00:00
1180,240,67.14,placed,2026-05-17 00:00:00
1181,20,88.25,shipped,2026-05-17 00:00:00
1182,224,36.14,placed,2026-05-17 00:00:00
1183,139,31.83,placed,2026-05-17 00:00:00
1184,151,30.51,shipped,2026-05-17 00:00:00
1185,60,115.52,shipped,2026-05-17 00:00:00
1186,156,10.58,shipped,2026-05-18 00:00:00
1187,114,49.85,placed,2026-05-18 00:00:00
1188,175,38.66,refunded,2026-05-18 00:00:00
1189,131,51.2,refunded,2026-05-18 00:00:00
1190,10,15.37,cancelled,2026-05-18 00:00:00
1191,217,51.89,shipped,2026-05-18 00:00:00
1192,13,20.66,shipped,2026-05-18 00:00:00
1193,229,85.91,shipped,2026-05-18 00:00:00
1194,49,95.99,shipped,2026-05-19 00:00:00
1195,238,21.09,placed,2026-05-19 00:00:00
1196,117,7.63,placed,2026-05-19 00:00:00
1197,138,43.75,cancelled,2026-05-19 00:00:00
1198,102,25.8,shipped,2026-05-19 00:00:00
1199,132,129.65,placed,2026-05-20 00:00:00
1200,56,60.23,shipped,2026-05-20 00:00:00
1201,140,69.1,shipped,2026-05-20 00:00:00
1202,237,133.11,shipped,2026-05-21 00:00:00
1203,47,55.0,shipped,2026-05-22 00:00:00
1204,217,14.84,shipped,2026-05-22 00:00:00
1205,75,299.36,shipped,2026-05-22 00:00:00
1206,73,28.62,shipped,2026-05-22 00:00:00
1207,47,99.25,shipped,2026-05-22 00:00:00
1208,162,27.34,shipped,2026-05-23 00:00:00
1209,156,33.82,shipped,2026-05-23 00:00:00
1210,167,40.86,shipped,2026-05-23 00:00:00
1211,228,45.14,placed,2026-05-23 00:00:00
1212,34,44.94,refunded,2026-05-23 00:00:00
1213,47,125.36,shipped,2026-05-23 00:00:00
1214,70,41.77,cancelled,2026-05-23 00:00:00
1215,22,13.33,placed,2026-05-24 00:00:00
1216,162,68.91,refunded,2026-05-24 00:00:00
1217,83,16.62,shipped,2026-05-24 00:00:00
1218,229,20.88,cancelled,2026-05-24 00:00:00
1219,54,17.71,shipped,2026-05-24 00:00:00
1220,76,52.0,shipped,2026-05-25 00:00:00
1221,200,35.03,shipped,2026-05-25 00:00:00
1222,110,31.56,shipped,2026-05-25 00:00:00
1223,156,42.02,cancelled,2026-05-25 00:00:00
1224,121,12.17,shipped,2026-05-25 00:00:00
1225,159,43.53,refunded,2026-05-25 00:00:00
1226,34,8.01,shipped,2026-05-25 00:00:00
1227,167,173.8,placed,2026-05-26 00:00:00
1228,40,107.12,refunded,2026-05-26 00:00:00
1229,203,11.96,shipped,2026-05-26 00:00:00
1230,206,31.63,shipped,2026-05-26 00:00:00
1231,34,54.43,refunded,2026-05-27 00:00:00
1232,4,147.93,placed,2026-05-27 00:00:00
1233,215,111.84,placed,2026-05-28 00:00:00
1234,3,61.5,shipped,2026-05-28 00:00:00
1235,38,22.72,refunded,2026-05-28 00:00:00
1236,187,69.08,cancelled,2026-05-29 00:00:00
1237,138,37.42,placed,2026-05-29 00:00:00
1238,27,72.46,shipped,2026-05-29 00:00:00
1239,70,87.55,refunded,2026-05-29 00:00:00
1240,66,78.81,placed,2026-05-29 00:00:00
1241,184,192.8,cancelled,2026-05-30 00:00:00
1242,206,16.49,shipped,2026-05-30 00:00:00
1243,184,108.75,cancelled,2026-05-30 00:00:00
1244,62,26.75,placed,2026-05-30 00:00:00
1245,53,37.19,shipped,2026-05-30 00:00:00
1246,135,78.63,shipped,2026-05-31 00:00:00
1247,15,21.51,placed,2026-06-01 00:00:00
1248,172,103.01,refunded,2026-06-01 00:00:00
1249,181,126.64,shipped,2026-06-01 00:00:00
1250,192,190.39,shipped,2026-06-01 00:00:00
1251,65,44.07,refunded,2026-06-01 00:00:00
1252,124,29.3,shipped,2026-06-02 00:00:00
1253,8,23.6,cancelled,2026-06-02 00:00:00
1254,168,9.41,shipped,2026-06-02 00:00:00
1255,25,87.88,placed,2026-06-02 00:00:00
1256,29,45.94,shipped,2026-06-03 00:00:00
1257,6,57.71,placed,2026-06-04 00:00:00
1258,222,29.8,shipped,2026-06-04 00:00:00
1259,55,52.32,refunded,2026-06-04 00:00:00
1260,172,21.56,placed,2026-06-04 00:00:00
1261,197,60.19,refunded,2026-06-04 00:00:00
1262,124,20.84,shipped,2026-06-04 00:00:00
1263,175,65.68,shipped,2026-06-05 00:00:00
1264,22,73.12,shipped,2026-06-05 00:00:00
1265,197,32.05,cancelled,2026-06-05 00:00:00
1266,117,56.75,cancelled,2026-06-05 00:00:00
1267,53,14.3,shipped,2026-06-05 00:00:00
1268,233,18.55,shipped,2026-06-05 00:00:00
1269,15,71.03,shipped,2026-06-06 00:00:00
1270,66,87.71,shipped,2026-06-06 00:00:00
1271,13,152.89,shipped,2026-06-06 00:00:00
1272,29,15.66,shipped,2026-06-06 00:00:00
1273,123,183.24,cancelled,2026-06-06 00:00:00
1274,162,8.14,shipped,2026-06-06 00:00:00
1275,26,65.97,cancelled,2026-06-06 00:00:00
1276,196,30.4,shipped,2026-06-07 00:00:00
1277,197,30.74,shipped,2026-06-07 00:00:00
1278,221,20.07,shipped,2026-06-07 00:00:00
1279,150,33.6,shipped,2026-06-07 00:00:00
1280,3,26.87,shipped,2026-06-07 00:00:00
1281,63,211.2,refunded,2026-06-07 00:00:00
1282,11,182.8,shipped,2026-06-08 00:00:00
1283,231,53.55,placed,2026-06-08 00:00:00
1284,22,113.23,shipped,2026-06-08 00:00:00
1285,111,48.96,shipped,2026-06-09 00:00:00
1286,149,98.66,shipped,2026-06-09 00:00:00
1287,1,24.23,cancelled,2026-06-09 00:00:00
1288,186,51.72,placed,2026-06-10 00:00:00
1289,67,20.68,refunded,2026-06-10 00:00:00
1290,202,28.72,cancelled,2026-06-10 00:00:00
1291,207,108.2,shipped,2026-06-10 00:00:00
1292,33,68.6,shipped,2026-06-10 00:00:00
1293,135,56.93,shipped,2026-06-11 00:00:00
1294,53,53.0,refunded,2026-06-11 00:00:00
1295,115,49.74,cancelled,2026-06-11 00:00:00
1296,4,18.58,shipped,2026-06-11 00:00:00
1297,131,77.89,shipped,2026-06-12 00:00:00
1298,233,30.79,shipped,2026-06-12 00:00:00
1299,45,7.38,shipped,2026-06-12 00:00:00
1300,159,101.46,shipped,2026-06-12 00:00:00
1301,240,36.45,shipped,2026-06-12 00:00:00
1302,58,145.06,shipped,2026-06-13 00:00:00
1303,102,138.88,refunded,2026-06-13 00:00:00
1304,21,85.73,shipped,2026-06-13 00:00:00
1305,134,40.27,shipped,2026-06-13 00:00:00
1306,40,35.71,shipped,2026-06-13 00:00:00
1307,154,49.92,shipped,2026-06-13 00:00:00
1308,158,43.34,shipped,2026-06-13 00:00:00
1309,235,88.29,cancelled,2026-06-14 00:00:00
1310,17,22.34,refunded,2026-06-14 00:00:00
1311,181,43.49,placed,2026-06-14 00:00:00
1312,71,71.41,cancelled,2026-06-14 00:00:00
1313,164,74.19,refunded,2026-06-14 00:00:00
1314,106,21.98,shipped,2026-06-14 00:00:00
1315,1,90.92,shipped,2026-06-14 00:00:00
1316,2,13.79,shipped,2026-06-14 00:00:00
1317,116,84.82,refunded,2026-06-14 00:00:00
1318,99,162.1,shipped,2026-06-14 00:00:00
1319,154,52.72,shipped,2026-06-15 00:00:00
1320,52,68.47,shipped,2026-06-15 00:00:00
1321,194,27.71,shipped,2026-06-15 00:00:00
1322,205,43.98,shipped,2026-06-15 00:00:00
1323,9,128.37,refunded,2026-06-16 00:00:00
1324,84,116.2,shipped,2026-06-17 00:00:00
1325,81,58.83,cancelled,2026-06-17 00:00:00
1326,208,91.87,shipped,2026-06-17 00:00:00
1327,223,65.49,cancelled,2026-06-17 00:00:00
1328,144,19.2,placed,2026-06-17 00:00:00
1329,60,25.45,placed,2026-06-18 00:00:00
1330,78,57.16,shipped,2026-06-18 00:00:00
1331,13,217.91,shipped,2026-06-18 00:00:00
1332,126,68.21,refunded,2026-06-18 00:00:00
1333,57,101.41,refunded,2026-06-19 00:00:00
1334,113,48.59,placed,2026-06-19 00:00:00
1335,114,64.05,shipped,2026-06-19 00:00:00
1336,186,16.12,shipped,2026-06-19 00:00:00
1337,78,104.21,placed,2026-06-19 00:00:00
1338,215,59.81,shipped,2026-06-19 00:00:00
1339,73,133.55,shipped,2026-06-19 00:00:00
1340,91,117.04,cancelled,2026-06-19 00:00:00
1341,133,129.91,shipped,2026-06-20 00:00:00
1342,9,12.58,shipped,2026-06-20 00:00:00
1343,217,26.95,shipped,2026-06-20 00:00:00
1344,167,87.77,shipped,2026-06-20 00:00:00
1345,105,80.45,placed,2026-06-21 00:00:00
1346,28,39.46,shipped,2026-06-21 00:00:00
1347,209,21.61,refunded,2026-06-21 00:00:00
1348,80,23.42,shipped,2026-06-21 00:00:00
1349,162,21.31,shipped,2026-06-21 00:00:00
1350,109,25.02,refunded,2026-06-22 00:00:00
1351,159,32.02,refunded,2026-06-22 00:00:00
1352,55,81.25,cancelled,2026-06-23 00:00:00
1353,2,5.24,shipped,2026-06-23 00:00:00
1354,228,34.38,shipped,2026-06-23 00:00:00
1355,48,65.69,refunded,2026-06-23 00:00:00
1356,67,40.68,shipped,2026-06-23 00:00:00
1357,147,102.39,refunded,2026-06-23 00:00:00
1358,165,33.71,placed,2026-06-24 00:00:00
1359,12,103.55,shipped,2026-06-24 00:00:00
1360,144,30.52,shipped,2026-06-24 00:00:00
1361,36,55.54,shipped,2026-06-24 00:00:00
1362,20,83.26,refunded,2026-06-24 00:00:00
1363,131,39.6,placed,2026-06-24 00:00:00
1364,39,58.16,shipped,2026-06-25 00:00:00
1365,173,237.6,shipped,2026-06-25 00:00:00
1366,3,12.0,shipped,2026-06-25 00:00:00
1367,39,62.11,shipped,2026-06-25 00:00:00
1368,180,56.03,shipped,2026-06-25 00:00:00
1369,15,108.28,refunded,2026-06-26 00:00:00
1370,158,29.89,refunded,2026-06-26 00:00:00
1371,208,16.84,shipped,2026-06-26 00:00:00
1372,89,20.91,shipped,2026-06-26 00:00:00
1373,240,45.04,shipped,2026-06-26 00:00:00
1374,111,31.68,shipped,2026-06-26 00:00:00
1375,73,53.04,shipped,2026-06-26 00:00:00
1376,184,15.73,refunded,2026-06-26 00:00:00
1377,58,27.98,shipped,2026-06-26 00:00:00
1378,229,43.74,placed,2026-06-26 00:00:00
1379,67,42.27,shipped,2026-06-26 00:00:00
1380,180,104.71,shipped,2026-06-27 00:00:00
1381,158,138.67,placed,2026-06-27 00:00:00
1382,221,51.45,cancelled,2026-06-28 00:00:00
1383,164,314.33,placed,2026-06-28 00:00:00
1384,22,139.05,shipped,2026-06-28 00:00:00
1385,141,215.96,shipped,2026-06-28 00:00:00
1386,76,20.6,refunded,2026-06-29 00:00:00
1387,212,61.33,cancelled,2026-06-30 00:00:00
1388,53,71.31,shipped,2026-06-30 00:00:00
1389,9,70.31,placed,2026-06-30 00:00:00
1390,194,42.98,shipped,2026-06-30 00:00:00
1391,148,11.01,shipped,2026-06-30 00:00:00
1392,57,60.38,cancelled,2026-06-30 00:00:00
1393,49,22.59,refunded,2026-06-30 00:00:00
1394,108,48.8,cancelled,2026-07-01 00:00:00
1395,192,21.54,placed,2026-07-01 00:00:00
1396,29,51.24,shipped,2026-07-01 00:00:00
1397,10,37.16,shipped,2026-07-01 00:00:00
1398,102,47.68,placed,2026-07-01 00:00:00
1399,121,43.6,refunded,2026-07-01 00:00:00
1400,108,26.92,refunded,2026-07-01 00:00:00
